Image_ID,class,confidence,ymin,xmin,ymax,xmax,augmented
id_pnave1opt9.jpg,Trophozoite,1.0,3046,1016,3079,1055,
id_napzy4l85v.jpg,Trophozoite,1.0,2146,1595,2176,1629,
id_ytq3slqkjm.jpg,Trophozoite,1.0,2490,1424,2532,1462,
id_0v91pruf44.jpg,Trophozoite,1.0,1941,634,2072,798,
id_8ztw2t9cet.jpg,WBC,1.0,2205,1039,2288,1109,
id_r1h52tth8l.jpg,Trophozoite,1.0,2443,1754,2481,1790,
id_xculy3gzpk.jpg,Trophozoite,1.0,2609,1424,2666,1471,
id_glyh3dol96.jpg,Trophozoite,1.0,2324,436,2346,467,
id_6g52lmvz2y.jpg,WBC,1.0,2558,193,2619,244,
id_a6cl90trri.jpg,WBC,1.0,2782,899,2837,950,
id_sillt0ixj9.jpg,Trophozoite,1.0,2427,1558,2536,1684,
id_z0i61ad0tq.jpg,Trophozoite,1.0,3010,463,3040,491,
id_58ee05nnpt.jpg,Trophozoite,1.0,2519,1010,2549,1038,
id_vvcixbrht6.jpg,WBC,1.0,2488,426,2550,500,
id_vtppfsimst.jpg,WBC,1.0,1483,5,1663,153,
id_j0s3jncce7.jpg,WBC,1.0,733,565,907,755,
id_y5sidvg3w2.jpg,WBC,1.0,2295,339,2357,403,
id_xa4qfbdy8x.jpg,Trophozoite,1.0,333,1438,464,1569,
id_8x0h7f3orn.jpg,Trophozoite,1.0,1467,1846,1574,1958,
id_yfgqifa1av.jpg,WBC,1.0,1964,417,2144,544,
id_0e1cx570oo.jpg,Trophozoite,1.0,1562,809,1678,931,
id_q4pmxshnf8.jpg,Trophozoite,1.0,2593,3128,2720,3218,
id_4xe7v3uzb0.jpg,Trophozoite,1.0,2279,1121,2320,1150,
id_az75itcgjz.jpg,Trophozoite,1.0,2163,702,2205,757,
id_y4hd9yvh59.jpg,WBC,1.0,2399,1201,2458,1263,
id_iwm2km59xp.jpg,Trophozoite,1.0,2220,1008,2248,1042,
id_2pye2ftpl6.jpg,NEG,1.0,120,0,120,0,
id_iidcwndfgq.jpg,WBC,1.0,2696,963,2764,1018,
id_pwiv4czvne.jpg,WBC,1.0,2958,3007,3101,3203,
id_cv5yf1d2ap.jpg,Trophozoite,1.0,2153,1059,2189,1095,
id_rqr7ifphi8.jpg,Trophozoite,1.0,1662,634,1766,738,
id_b8vydytsyy.jpg,Trophozoite,1.0,1054,1430,1188,1545,
id_io6mu601ef.jpg,Trophozoite,1.0,971,1004,1066,1083,
id_e4124p2abl.jpg,WBC,1.0,2159,1438,2238,1531,
id_2v40bfhybf.jpg,Trophozoite,1.0,2698,365,2728,405,
id_4rut0xcvto.jpg,NEG,1.0,120,0,120,0,
id_okva4xz4nj.jpg,Trophozoite,1.0,2222,1549,2258,1585,
id_xcv8hacv2o.jpg,WBC,1.0,2367,1186,2429,1248,
id_6t3jc3jcbq.jpg,Trophozoite,1.0,1975,1569,2091,1691,
id_wr1bsozdoh.jpg,Trophozoite,1.0,1743,1646,1822,1744,
id_ef0jw5a0zi.jpg,Trophozoite,1.0,1774,1052,1869,1195,
id_69tmhfv0lu.jpg,WBC,1.0,2241,982,2303,1039,
id_zr4uyveglu.jpg,Trophozoite,1.0,955,1765,1061,1855,
id_7c46h00wjj.jpg,NEG,1.0,120,0,120,0,
id_rdy8ijad2a.jpg,WBC,1.0,2983,592,3095,662,
id_ixxqgodncy.jpg,Trophozoite,1.0,2132,1560,2158,1590,
id_qcgac2hzwm.jpg,WBC,1.0,2433,1744,2495,1791,
id_55a6sf8hbe.jpg,WBC,1.0,2782,1417,2848,1483,
id_6qr9x3f384.jpg,Trophozoite,1.0,2679,473,2713,505,
id_wbxjec4uq4.jpg,Trophozoite,1.0,2169,1035,2208,1062,
id_ulanlfsxbd.jpg,Trophozoite,1.0,2570,371,2610,415,
id_a1jdwsbpyl.jpg,Trophozoite,1.0,1853,804,1988,888,
id_dg0icorzno.jpg,Trophozoite,1.0,2823,560,2861,594,
id_ffc6hl3147.jpg,Trophozoite,1.0,2123,361,2159,393,
id_2gp13u7qvy.jpg,Trophozoite,1.0,1858,2167,1964,2267,
id_re74wr6nyy.jpg,Trophozoite,1.0,2136,1328,2166,1358,
id_ulanlfsxbd.jpg,WBC,1.0,2118,1494,2203,1581,
id_bu04j7jxbr.jpg,Trophozoite,1.0,2466,397,2513,437,
id_g9j9rxm05s.jpg,Trophozoite,1.0,2996,861,3032,886,
id_19lavqwwve.jpg,Trophozoite,1.0,2125,579,2159,617,
id_r90wmxlo7g.jpg,Trophozoite,1.0,2271,3609,2361,3699,
id_k31xcsf57u.jpg,Trophozoite,1.0,1951,2161,2046,2252,
id_3dvqhi5yc2.jpg,Trophozoite,1.0,2461,2574,2556,2680,
id_4p97xqczln.jpg,Trophozoite,1.0,2615,1273,2655,1311,
id_6r4u8vcjay.jpg,WBC,1.0,2587,271,2648,333,
id_zdg96srigj.jpg,Trophozoite,1.0,2155,785,2191,817,
id_is6qvm3hoj.jpg,WBC,1.0,2873,511,2922,572,
id_ezd6x40fd0.jpg,WBC,1.0,2503,1137,2571,1222,
id_5vugns5i4r.jpg,Trophozoite,1.0,2398,698,2424,724,
id_7v191des6a.jpg,Trophozoite,1.0,2094,2165,2231,2280,
id_uin77hhkwi.jpg,Trophozoite,1.0,1771,875,1869,984,
id_7l5fy1nin2.jpg,Trophozoite,1.0,2948,1451,2982,1487,
id_kmh7ea7qta.jpg,WBC,1.0,2634,825,2700,872,
id_9ynomawl38.jpg,WBC,1.0,2161,1317,2267,1393,
id_138trbgjle.jpg,Trophozoite,1.0,1415,1749,1526,1834,
id_glyh3dol96.jpg,Trophozoite,1.0,2197,517,2230,547,
id_cm79arin5l.jpg,WBC,1.0,1430,1823,1604,1982,
id_e5rea6wgy6.jpg,Trophozoite,1.0,2174,263,2214,297,
id_vqxavxbgqv.jpg,Trophozoite,1.0,2923,881,2961,925,
id_1kx1qtnqf6.jpg,WBC,1.0,2138,2663,2355,2859,
id_k061rd9uty.jpg,Trophozoite,1.0,2269,1012,2303,1040,
id_tdb81ada4s.jpg,WBC,1.0,2117,1723,2360,1961,
id_fmofpxvw0i.jpg,Trophozoite,1.0,2314,1587,2346,1613,
id_641yuyjn1f.jpg,Trophozoite,1.0,2904,467,2940,503,
id_ns0ww9t3ju.jpg,WBC,1.0,2573,857,2647,927,
id_sv9q2kedlr.jpg,Trophozoite,1.0,2874,1010,2906,1038,
id_o6g0y0lypq.jpg,NEG,1.0,120,0,120,0,
id_fvt1r4srx5.jpg,Trophozoite,1.0,2284,1354,2326,1390,
id_b9i2zz9yug.jpg,WBC,1.0,2248,1292,2303,1339,
id_wq2owxeg15.jpg,Trophozoite,1.0,2645,1275,2677,1309,
id_mty3c1iqq1.jpg,Trophozoite,1.0,5,1645,76,1749,
id_c85ykg3uy2.jpg,WBC,1.0,2070,866,2148,944,
id_7zzh2ff8h1.jpg,Trophozoite,1.0,2320,859,2356,891,
id_et3df5wqcz.jpg,Trophozoite,1.0,749,588,818,668,
id_99dqny1a0l.jpg,WBC,1.0,2725,1731,2780,1826,
id_m52amtpkzq.jpg,WBC,1.0,1097,460,1308,687,
id_ch6r0g46fr.jpg,WBC,1.0,1663,2653,1848,2801,
id_warx3mh4mf.jpg,WBC,1.0,3027,707,3105,786,
id_f42a2gqph2.jpg,Trophozoite,1.0,2311,1288,2337,1314,
id_wd51nh9072.jpg,Trophozoite,1.0,2889,825,2923,857,
id_5bbz3srksa.jpg,WBC,1.0,2725,1695,2778,1748,
id_4cotsn0obm.jpg,Trophozoite,1.0,2335,1173,2363,1205,
id_crenkaw87t.jpg,WBC,1.0,2231,1672,2297,1740,
id_1la6dmk7pp.jpg,WBC,1.0,2797,1065,2852,1156,
id_pq06urws67.jpg,Trophozoite,1.0,2596,936,2622,958,
id_nk6b8hdvu3.jpg,Trophozoite,1.0,294,1073,389,1179,
id_vdchlkv6hv.jpg,WBC,1.0,2800,660,2872,734,
id_8aq7cnhtl5.jpg,Trophozoite,1.0,2708,501,2746,531,
id_tbe6fmgu8x.jpg,WBC,1.0,2676,632,2733,693,
id_6kxxaxsy7s.jpg,Trophozoite,1.0,2910,1076,2938,1112,
id_5bvosl2pau.jpg,Trophozoite,1.0,795,2344,876,2425,
id_v7a1nqldvn.jpg,Trophozoite,1.0,2917,1403,3022,1501,
id_rjjkcsmkbh.jpg,Trophozoite,1.0,1187,2621,1340,2732,
id_uyfm1e4bul.jpg,WBC,1.0,2320,359,2377,414,
id_6qo914wzmz.jpg,Trophozoite,1.0,2863,793,2901,825,
id_1b9vlj7csf.jpg,WBC,1.0,268,3799,469,3968,
id_f56uxwa2ey.jpg,Trophozoite,1.0,2957,885,2993,917,
id_l0tm7il1xn.jpg,WBC,1.0,2176,1059,2235,1127,
id_6fbhkyv1rd.jpg,Trophozoite,1.0,2159,1843,2254,1927,
id_ie9392cr9c.jpg,WBC,1.0,2691,925,2769,989,
id_p5cwsp3ed1.jpg,WBC,1.0,2795,1685,2874,1751,
id_geau0p533v.jpg,Trophozoite,1.0,2155,933,2189,971,
id_nfscssxd2u.jpg,Trophozoite,1.0,2887,1010,2917,1046,
id_eb4ghgzugp.jpg,Trophozoite,1.0,2407,284,2443,320,
id_wczc5k3dwj.jpg,Trophozoite,1.0,1370,666,1462,768,
id_9ctex4nrc1.jpg,Trophozoite,1.0,300,2768,389,2861,
id_ssc5cizh06.jpg,WBC,1.0,2553,1010,2608,1069,
id_r3qk3gs23y.jpg,Trophozoite,1.0,2110,1178,2140,1210,
id_szvd392zit.jpg,WBC,1.0,2763,401,2829,452,
id_5bbz3srksa.jpg,Trophozoite,1.0,2398,825,2440,872,
id_0fdars2kkw.jpg,Trophozoite,1.0,2746,1107,2790,1149,
id_8og9rd87b0.jpg,Trophozoite,1.0,2740,448,2778,478,
id_4wkzpeu6or.jpg,Trophozoite,1.0,1446,481,1573,597,
id_48b1s36zmc.jpg,Trophozoite,1.0,2522,1351,2548,1381,
id_h8qqp0ylyo.jpg,WBC,1.0,1483,2077,1673,2294,
id_5r1k5g43dg.jpg,WBC,1.0,2834,1137,2900,1205,
id_yd3tmwvvgu.jpg,Trophozoite,1.0,2053,1184,2085,1228,
id_3rrbg84f29.jpg,WBC,1.0,2971,779,3039,851,
id_nu7ub5zz1u.jpg,NEG,1.0,120,0,120,0,
id_ugc3d0uqrm.jpg,Trophozoite,1.0,2575,902,2615,938,
id_bt2zp2gbmn.jpg,WBC,1.0,2282,696,2344,751,
id_idjqlz4ppb.jpg,WBC,1.0,606,3477,770,3636,
id_2rtwh0u17x.jpg,Trophozoite,1.0,2935,1453,2971,1481,
id_r90wmxlo7g.jpg,Trophozoite,1.0,712,2410,834,2521,
id_ks4su5m3hj.jpg,Trophozoite,1.0,2655,967,2693,1009,
id_jjl4az6opt.jpg,Trophozoite,1.0,622,629,722,714,
id_18zr61kc0a.jpg,Trophozoite,1.0,1795,3731,1895,3831,
id_k061rd9uty.jpg,Trophozoite,1.0,2625,1508,2667,1544,
id_cg82fmj278.jpg,WBC,1.0,2808,259,2867,323,
id_n9bbcos7p2.jpg,WBC,1.0,2388,1374,2500,1486,
id_2ngng2qenk.jpg,Trophozoite,1.0,2978,997,3016,1031,
id_101k9uxexv.jpg,WBC,1.0,2893,1073,2961,1152,
id_4y1b6jhgue.jpg,Trophozoite,1.0,1621,2124,1732,2219,
id_a2myf5oy8r.jpg,Trophozoite,1.0,2307,1252,2335,1282,
id_by6e6shi2z.jpg,WBC,1.0,2051,340,2115,397,
id_unbxbat1t9.jpg,Trophozoite,1.0,2471,1095,2499,1127,
id_hczakz2ht6.jpg,Trophozoite,1.0,2288,645,2326,679,
id_rmwz6ce1dd.jpg,Trophozoite,1.0,2537,1670,2571,1702,
id_sin11o52ho.jpg,Trophozoite,1.0,2702,1283,2728,1309,
id_d7pd07ec8m.jpg,WBC,1.0,2621,469,2682,530,
id_4p9ymf6p3s.jpg,Trophozoite,1.0,2155,945,2190,978,
id_ykdw2stt19.jpg,Trophozoite,1.0,1938,1332,2054,1438,
id_e23dyybn4a.jpg,Trophozoite,1.0,2815,2145,2921,2235,
id_gjkbres5x6.jpg,Trophozoite,1.0,2585,870,2619,912,
id_9t9vkxsw2v.jpg,WBC,1.0,1309,1104,1505,1284,
id_nl3aeas2wu.jpg,Trophozoite,1.0,2567,1400,2662,1474,
id_b1z4o0mupl.jpg,Trophozoite,1.0,2206,579,2244,611,
id_i5tsin8ztt.jpg,WBC,1.0,2218,1112,2292,1195,
id_pmq1hu1e71.jpg,Trophozoite,1.0,2573,899,2620,946,
id_7fd9tfijwa.jpg,Trophozoite,1.0,2311,1226,2347,1258,
id_ki6qkk13sm.jpg,Trophozoite,1.0,2738,1615,2787,1660,
id_9c48ivvo8u.jpg,WBC,1.0,2687,1071,2774,1149,
id_yd3tmwvvgu.jpg,Trophozoite,1.0,2766,271,2791,305,
id_wbw8heo1g4.jpg,WBC,1.0,2920,1330,2973,1391,
id_rdy8ijad2a.jpg,Trophozoite,1.0,2129,770,2169,810,
id_wij48tbsif.jpg,Trophozoite,1.0,816,726,900,803,
id_dybaweybco.jpg,WBC,1.0,2974,1481,3038,1555,
id_3l42ck1ho6.jpg,Trophozoite,1.0,1695,264,1817,386,
id_3wnymfzd89.jpg,Trophozoite,1.0,860,1538,992,1638,
id_9v4gg6m7bx.jpg,WBC,1.0,189,3186,416,3413,
id_i7nitsscaw.jpg,WBC,1.0,2793,1292,2867,1381,
id_os8jopl2gg.jpg,Trophozoite,1.0,2651,613,2691,647,
id_1xpbtfb4xh.jpg,Trophozoite,1.0,2061,872,2091,902,
id_664s1z4rww.jpg,WBC,1.0,2445,1636,2506,1695,
id_fe3rxq4495.jpg,Trophozoite,1.0,2668,893,2717,927,
id_20lexlrojc.jpg,Trophozoite,1.0,2753,1614,2785,1646,
id_z69tezcerd.jpg,Trophozoite,1.0,115,2170,241,2279,
id_9x09ltbdkc.jpg,WBC,1.0,2445,1311,2509,1373,
id_a5y9xgbbvh.jpg,Trophozoite,1.0,1156,1416,1262,1501,
id_77yvo7djvx.jpg,Trophozoite,1.0,1208,1797,1298,1876,
id_b58t3ex2zx.jpg,NEG,1.0,120,0,120,0,
id_p7gbkw6fac.jpg,Trophozoite,1.0,2186,1373,2216,1403,
id_mlpsjyacxs.jpg,Trophozoite,1.0,2384,532,2414,564,
id_is6qvm3hoj.jpg,Trophozoite,1.0,2091,626,2119,656,
id_ta824awk8u.jpg,Trophozoite,1.0,2712,776,2738,806,
id_2wsz8etqq8.jpg,WBC,1.0,1626,1009,1874,1231,
id_by6e6shi2z.jpg,Trophozoite,1.0,2223,1144,2261,1178,
id_m0kwdfv3n8.jpg,Trophozoite,1.0,2373,373,2413,411,
id_8daq3g3gjh.jpg,WBC,1.0,2390,509,2447,562,
id_h0c7f93ooz.jpg,WBC,1.0,2704,530,2753,608,
id_d9km9wq3gf.jpg,Trophozoite,1.0,1346,649,1413,716,
id_tvzkxokqed.jpg,WBC,1.0,2685,1631,2761,1697,
id_vdchlkv6hv.jpg,WBC,1.0,2870,1020,2951,1086,
id_x8jabafqvn.jpg,WBC,1.0,2437,1167,2516,1246,
id_9eocbjfxy5.jpg,Trophozoite,1.0,1621,2082,1737,2177,
id_uahbj2v0w9.jpg,Trophozoite,1.0,2687,569,2719,607,
id_e4124p2abl.jpg,Trophozoite,1.0,2275,505,2305,535,
id_rqgxzhzly1.jpg,Trophozoite,1.0,2300,380,2333,417,
id_ypw54gpn07.jpg,Trophozoite,1.0,1909,2334,2016,2441,
id_p5cwsp3ed1.jpg,Trophozoite,1.0,2653,1288,2691,1322,
id_yw1obkicmg.jpg,Trophozoite,1.0,749,2753,855,2843,
id_bw1qg3osng.jpg,Trophozoite,1.0,1045,375,1172,507,
id_57a65wb4qc.jpg,Trophozoite,1.0,2398,1183,2422,1207,
id_zw3ez6sob0.jpg,WBC,1.0,2172,526,2250,604,
id_bu04j7jxbr.jpg,Trophozoite,1.0,2797,953,2844,981,
id_gzxlbrjcqz.jpg,Trophozoite,1.0,2220,1470,2256,1506,
id_zofc0rww9i.jpg,WBC,1.0,2886,386,2952,450,
id_3xszhdulod.jpg,Trophozoite,1.0,2630,813,2675,857,
id_q6m64eu8fz.jpg,Trophozoite,1.0,2271,448,2306,485,
id_bhxgop8sch.jpg,WBC,1.0,1975,3604,2208,3958,
id_z7s5bijjye.jpg,Trophozoite,1.0,2178,1152,2214,1190,
id_i8qcpi8ey9.jpg,Trophozoite,1.0,2680,869,2713,898,
id_qx3tpu72kt.jpg,Trophozoite,1.0,1140,1807,1256,1892,
id_ov3tbiyre9.jpg,WBC,1.0,2488,844,2535,920,
id_jewa1kipr1.jpg,Trophozoite,1.0,3050,1139,3092,1177,
id_qx3tpu72kt.jpg,WBC,1.0,765,993,897,1099,
id_m0kwdfv3n8.jpg,WBC,1.0,2172,957,2208,1001,
id_bhxgop8sch.jpg,WBC,1.0,1113,365,1314,545,
id_3t3uk40b2i.jpg,Trophozoite,1.0,2305,1343,2356,1383,
id_138trbgjle.jpg,Trophozoite,1.0,1885,3889,2017,4000,
id_du9knnffo5.jpg,Trophozoite,1.0,1658,296,1764,412,
id_ui292hgdmi.jpg,Trophozoite,1.0,2545,3488,2661,3583,
id_7tgo99b7gy.jpg,Trophozoite,1.0,3007,912,3037,944,
id_4ff79j4gv4.jpg,Trophozoite,1.0,2626,656,2723,753,
id_izmmd3tjlj.jpg,Trophozoite,1.0,1815,2295,1900,2400,
id_obfhelw1kw.jpg,Trophozoite,1.0,2311,1006,2334,1036,
id_p0uyhf1k5v.jpg,Trophozoite,1.0,1343,1829,1428,1908,
id_2phbgf1x5m.jpg,Trophozoite,1.0,2303,1394,2339,1432,
id_58rguqh8gv.jpg,Trophozoite,1.0,2280,1587,2314,1623,
id_nl5asaffj8.jpg,Trophozoite,1.0,2246,855,2278,889,
id_8daq3g3gjh.jpg,Trophozoite,1.0,2581,793,2617,840,
id_mi1fi40efb.jpg,WBC,1.0,828,2278,1066,2511,
id_u2ushq95s3.jpg,WBC,1.0,463,1961,627,2167,
id_xeuwa8b3u9.jpg,Trophozoite,1.0,2509,291,2549,321,
id_8aq7cnhtl5.jpg,Trophozoite,1.0,2116,1294,2148,1322,
id_tgpg2oujnz.jpg,Trophozoite,1.0,1726,1786,1853,1918,
id_8rsxptmxkc.jpg,Trophozoite,1.0,2043,1004,2149,1094,
id_jamycww4eq.jpg,Trophozoite,1.0,536,383,645,476,
id_by6e6shi2z.jpg,WBC,1.0,2991,416,3055,484,
id_sv9q2kedlr.jpg,Trophozoite,1.0,2208,333,2246,361,
id_nw02fw99a0.jpg,Trophozoite,1.0,2322,1636,2361,1684,
id_m3jsa9zrml.jpg,NEG,1.0,120,0,120,0,
id_uc2asw08il.jpg,Trophozoite,1.0,1531,2071,1637,2161,
id_beb4eptdn4.jpg,WBC,1.0,2797,1116,2865,1177,
id_iutwh8bfqo.jpg,Trophozoite,1.0,3018,1296,3044,1322,
id_48165276os.jpg,Trophozoite,1.0,2847,3208,2926,3293,
id_1xpbtfb4xh.jpg,Trophozoite,1.0,2318,1519,2356,1557,
id_n9alv46e3p.jpg,Trophozoite,1.0,2755,1722,2875,1831,
id_jae11mzfte.jpg,Trophozoite,1.0,1638,2321,1730,2400,
id_4hqzrht12t.jpg,Trophozoite,1.0,2437,1078,2469,1118,
id_o8l2fgsn7v.jpg,Trophozoite,1.0,405,3192,525,3329,
id_btfcsd8hls.jpg,Trophozoite,1.0,2292,1345,2324,1373,
id_zg9jc73sf7.jpg,Trophozoite,1.0,2573,1695,2609,1737,
id_jdell00c1g.jpg,Trophozoite,1.0,383,1979,514,2105,
id_l12dc0d0er.jpg,Trophozoite,1.0,2424,1987,2519,2072,
id_310rkvg7k4.jpg,Trophozoite,1.0,2247,993,2271,1021,
id_4xe7v3uzb0.jpg,WBC,1.0,2244,322,2316,388,
id_cv1oiyd7a2.jpg,Trophozoite,1.0,1493,641,1589,759,
id_cv1oiyd7a2.jpg,Trophozoite,1.0,2258,2890,2348,2997,
id_p90nleszgt.jpg,Trophozoite,1.0,796,2056,870,2141,
id_ldsohwqw5s.jpg,Trophozoite,1.0,2876,1207,2906,1239,
id_a22fkexa40.jpg,Trophozoite,1.0,1497,2980,1589,3051,
id_tbop9cccoc.jpg,Trophozoite,1.0,2394,864,2424,900,
id_hp91msxiz1.jpg,Trophozoite,1.0,1552,3526,1683,3646,
id_kui520ruv4.jpg,NEG,1.0,120,0,120,0,
id_5bvosl2pau.jpg,Trophozoite,1.0,1940,1434,2037,1526,
id_m73mz74z8l.jpg,Trophozoite,1.0,2681,1457,2726,1497,
id_9pbj5r74nc.jpg,Trophozoite,1.0,2284,630,2310,655,
id_3p4w3wcgyz.jpg,Trophozoite,1.0,0,246,153,388,
id_kr733n1tsu.jpg,Trophozoite,1.0,2625,984,2659,1020,
id_d7gkp4j3jr.jpg,Trophozoite,1.0,1558,1726,1651,1799,
id_v2jm47dges.jpg,WBC,1.0,2598,494,2649,562,
id_b9qlq9zy3e.jpg,WBC,1.0,2511,482,2598,554,
id_7yb76jlexx.jpg,Trophozoite,1.0,1716,1580,1822,1702,
id_q5zllac1n2.jpg,Trophozoite,1.0,1228,1154,1304,1246,
id_bykn68tsxt.jpg,Trophozoite,1.0,2386,1235,2422,1277,
id_4fq8jiwxl0.jpg,WBC,1.0,2619,1131,2852,1348,
id_vttvw22xt6.jpg,Trophozoite,1.0,2432,602,2462,628,
id_2h7p6t9oua.jpg,Trophozoite,1.0,1251,3303,1325,3377,
id_bt2zp2gbmn.jpg,Trophozoite,1.0,2301,426,2341,458,
id_1la6dmk7pp.jpg,WBC,1.0,2042,1313,2087,1389,
id_25tlcquo1x.jpg,WBC,1.0,1319,1881,1504,2087,
id_a5vcx22lnz.jpg,WBC,1.0,654,16,828,190,
id_7v191des6a.jpg,Trophozoite,1.0,612,3171,721,3308,
id_ru4hal0k5c.jpg,WBC,1.0,1584,1696,1795,1934,
id_vgp6tq0vsk.jpg,Trophozoite,1.0,929,2875,1038,2990,
id_ivl68a0hxd.jpg,Trophozoite,1.0,2099,1323,2192,1427,
id_5htn65347z.jpg,Trophozoite,1.0,2068,456,2100,494,
id_gf10i90gho.jpg,Trophozoite,1.0,1824,3490,1913,3563,
id_gz78c646yz.jpg,Trophozoite,1.0,2361,1038,2389,1075,
id_fmofpxvw0i.jpg,WBC,1.0,2880,1305,2958,1383,
id_i20oi7qcal.jpg,Trophozoite,1.0,2763,1332,2808,1362,
id_x8jabafqvn.jpg,Trophozoite,1.0,2496,407,2530,445,
id_spy5q9lu32.jpg,WBC,1.0,2920,832,2992,898,
id_g53wol4m59.jpg,Trophozoite,1.0,2494,2196,2591,2277,
id_gf10i90gho.jpg,Trophozoite,1.0,1286,2847,1371,2900,
id_gtyf1219br.jpg,Trophozoite,1.0,2102,1387,2130,1415,
id_is6qvm3hoj.jpg,Trophozoite,1.0,2244,1370,2272,1398,
id_2oltn8avgm.jpg,WBC,1.0,2271,1248,2324,1309,
id_bktdwmg4lm.jpg,WBC,1.0,1922,3023,2123,3266,
id_tu8mibp371.jpg,Trophozoite,1.0,2454,1902,2569,2000,
id_n5talfnmmk.jpg,Trophozoite,1.0,2623,424,2655,458,
id_m3nl2z99tk.jpg,Trophozoite,1.0,2672,624,2708,660,
id_rnp8fcintk.jpg,WBC,1.0,120,1707,215,1918,
id_ktdlh7cwmo.jpg,Trophozoite,1.0,2401,692,2448,739,
id_tdb81ada4s.jpg,WBC,1.0,1742,2854,1948,3065,
id_k31xcsf57u.jpg,Trophozoite,1.0,1665,2272,1748,2340,
id_624x39bg9o.jpg,Trophozoite,1.0,346,2373,436,2457,
id_fhhizjazmr.jpg,Trophozoite,1.0,2854,433,2881,462,
id_6nolb218pj.jpg,Trophozoite,1.0,1219,623,1317,708,
id_d775p5yr30.jpg,WBC,1.0,2449,1292,2517,1339,
id_wgvmmkfg6y.jpg,Trophozoite,1.0,2721,1121,2754,1158,
id_44qx8w0k1s.jpg,Trophozoite,1.0,2834,849,2864,885,
id_ms0oyf5nrp.jpg,WBC,1.0,1293,2426,1531,2764,
id_310rkvg7k4.jpg,WBC,1.0,2500,1148,2555,1199,
id_jvtgghb82r.jpg,NEG,1.0,120,0,120,0,
id_a2xgyegvl4.jpg,Trophozoite,1.0,1542,3373,1668,3493,
id_wczc5k3dwj.jpg,Trophozoite,1.0,1289,2085,1386,2166,
id_82q3ero1ss.jpg,WBC,1.0,2125,794,2186,862,
id_tbop9cccoc.jpg,Trophozoite,1.0,2528,272,2554,298,
id_muei6t4km6.jpg,Trophozoite,1.0,432,528,527,644,
id_tm9d3cl87f.jpg,Trophozoite,1.0,701,1083,817,1189,
id_087dra2apu.jpg,Trophozoite,1.0,2356,2206,2458,2318,
id_q6m64eu8fz.jpg,Trophozoite,1.0,2381,636,2416,677,
id_mtpmujtq22.jpg,Trophozoite,1.0,1700,2460,1826,2586,
